c-1,c0,c1,c2,cls_coef,density,f1.mean,f1.sd,f1v.mean,f1v.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,hubs.mean,hubs.sd,l1.mean,l1.sd,l2.mean,l2.sd,l3.mean,l3.sd,lsc,n1,n2.mean,n2.sd,n3.mean,n3.sd,n4.mean,n4.sd,t1.mean,t1.sd,t2,t3,t4
1121,badges2_1121.csv,0.8631205685666311,0.31034482758620685,0.8723685173606969,0.887673840867405,0.8756777247183596,0.312531719565307,0.38290002953158836,,0.0,,0.0,,0.0,,0.9697765044150234,0.04996390685338422,0.0,,0.0,,0.0,,0.7285621731685872,0.013605442176870748,0.05224010378250042,0.1009218649821613,0.0,0.0,0.0,0.0,0.022727272727272728,0.04951788920791923,0.034013605442176874,0.01020408163265306,0.3
11,balance-scale_11.csv,0.8316387585459218,0.16400460537082706,0.7833244444957878,0.9920,0.8306725056689338,1.4332917616497527e-16,0.22925287129025404,0.10604409446870668,1.0,0.0,1.5980894191669412,0.44428833075853297,1.0,0.0,0.9843993031792615,0.03686180036880569,0.06557545760794099,0.04492665208921057,0.0711101494669744,0.010463640820810161,0.09328119848334981,0.03390782357962203,0.96631296,0.2848,0.4231673543192321,0.094666298154454,0.2080,0.406201920231798,0.1664,0.37273761995984966,0.006944444444444444,0.023374727185956012,0.0064,0.0064,1.0
481,biomed_481.csv,0.9417258626620666,0.1476188456808446,200000001.0,1.0048076923076923,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.03827751196172249,,
1463,blogger_1463.csv,0.9043814577244939,0.22946175637393773,0.5574463446974112,0.9543434343434344,0.9758767933793946,0.045385904362086386,0.626530405669242,,1.0,,1.0,,1.0,,0.9858578643762691,0.09949366763261822,0.14553976253343126,,0.28,,0.29000000000000004,,0.9618,0.53,,,0.15,0.3588702812826367,0.23,0.4229525846816507,0.038461538461538464,0.06576882590968507,0.05,0.04,0.8
1464,blood-transfusion-service-center_1464.csv,0.7916446298452328,0.43093352477957514,0.9850081161503261,0.7602889275461919,0.9561966786773218,0.03178874867831526,0.551026863812425,,0.2705741976879003,,0.9906417112299465,,0.9866310160427807,,0.9724174013576441,0.02401811533515255,0.19221907582278086,,0.23796791443850263,,0.23796791443850263,,0.9938159512711259,0.4732620320855615,,,0.29411764705882354,0.4559499808857223,0.3155080213903743,0.46502883409021367,0.0053475935828877,0.01873915360543755,0.0053475935828877,0.001336898395721925,0.25
778,bodyfat_778.csv,0.9998182469603429,0.0005037783375314575,0.9524563048710994,0.8533168911654967,0.7906445214263261,0.1784421730132697,0.10065016859681604,,0.0,,0.0,,0.0,,0.9610526122848287,0.04960968970709348,0.0030239307460757647,,0.007936507936507908,,0.0,,0.9563492063492064,0.20634920634920634,0.42906946113075206,0.07019311762086675,0.15079365079365079,0.35855976441971593,0.05555555555555555,0.22951726772544212,0.1250,0.34232947343158254,0.05555555555555555,0.007936507936507936,0.14285714285714285
853,boston_853.csv,0.978070970973496,0.05871559633027523,0.8762983204562181,0.9588541462841936,0.8402653072050993,0.10632688994481919,0.17591894768523877,,0.017553621094276085,,0.8517786561264822,,0.6146245059288538,,0.9840161908370043,0.04152360725159579,0.0886772730979073,,0.11462450592885376,,0.08300395256916993,,0.9797958099642238,0.25889328063241107,0.34479013788241414,0.15180396539823424,0.14624505928853754,0.35370140568208325,0.16798418972332016,0.3742222135257003,0.005780346820809248,0.02152605506567041,0.025691699604743084,0.003952569169960474,0.15384615384615385
15,breast-w_15.csv,0.9293179372497983,0.17580690324628045,200000001.0,1.001432664756447,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.012875536480686695,,
844,breastTumor_844.csv,0.9812579903566702,0.050433787777671935,200000001.0,1.0035087719298246,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.03146853146853147,,
327,bridges_327.csv,0.8965711538038202,0.13150266630089913,200000001.0,1.0096153846153846,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.10476190476190476,,
45717,bwin_amlb_45717.csv,0.9170328332061364,0.20272310802856186,0.9157560987877941,0.9621143488961016,0.9940656215100281,0.010769816885809604,0.7634934407049698,,0.009645323853869146,,0.9641509433962264,,0.8773584905660378,,0.9793587943108112,0.038255645213457326,0.24929016078580157,,0.33207547169811324,,0.33207547169811324,,0.9947561409754361,0.6283018867924528,0.488827885093677,0.08385772682106282,0.42452830188679247,0.4947381581536002,0.28867924528301886,0.4535765775111476,0.011235955056179773,0.058715545648898526,0.024528301886792454,0.0018867924528301887,0.07692307692307693
40663,calendarDOW_40663.csv,0.98040326952562,0.016251953814808817,0.8275063070815375,0.9895341368496618,0.9441616179551207,0.03610291533213647,0.15146675262042464,0.04651614647938561,0.009177492173528996,0.010387845011630105,2.2841380389676114,0.2737723112118979,0.4412517553452995,0.21157289021989317,0.9913887645053246,0.04937836694655515,0.09137522470918305,0.0300017418617737,0.10561411605688682,0.042914333265424334,0.21044073345640166,0.03827132487658905,0.9838443225859134,0.7268170426065163,,,0.39097744360902253,0.48858198778343565,0.37593984962406013,0.48497273030208693,0.014084507042253518,0.07161628364350828,0.08020050125313283,0.015037593984962405,0.1875
820,chatfield_4_820.csv,0.9684069022981412,0.0833304411203275,0.8916420102218668,0.8689579923622477,0.5715701539007957,0.14516616443925465,0.14209540428560363,,4.745098322262748e-05,,0.3702127659574468,,0.10638297872340426,,0.9560279213860858,0.0482876544120876,0.06069573961671926,,0.06808510638297871,,0.025531914893617058,,0.9043186962426437,0.2553191489361702,0.3699907480546379,0.12828648936759948,0.1574468085106383,0.3649989350476583,0.09361702127659574,0.29191692949558784,0.07142857142857142,0.22035043853189107,0.05106382978723404,0.01702127659574468,0.3333333333333333
798,cholesterol_798.csv,0.9933820990862128,0.018154344306529957,200000001.0,1.0033112582781456,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.0429042904290429,,
909,chscase_census2_909.csv,0.9998376907209824,0.000449898772776236,0.8298661756812095,0.9922305764411028,0.9976978399868924,0.0032087487959624127,0.9377584525686524,,0.3678393132297736,,0.9825,,0.9250,,0.9833794963308062,0.047215804432975086,0.1475878012865388,,0.4525,,0.44499999999999995,,0.994925,0.6675,0.4992548204327322,0.07199121024986059,0.48,0.500225513053637,0.3975,0.489993862168095,0.0038910505836575876,0.00762178452087092,0.0175,0.01,0.5714285714285714
908,chscase_census3_908.csv,0.9988455359952018,0.0031948881789137795,0.805589286398447,0.9987218045112782,0.9976174426490749,0.002307972378189692,0.9345427295903489,,0.4906936461106806,,0.9875,,0.9450,,0.994483635797721,0.049757000751625945,0.17159000231466892,,0.44499999999999995,,0.44999999999999996,,0.9951125,0.69,0.5037280223185807,0.05985628490840813,0.5125,0.500469704190004,0.4025,0.49101577492792453,0.0035087719298245615,0.004015256148396695,0.0175,0.01,0.5714285714285714
907,chscase_census4_907.csv,0.9993506898146104,0.001798381456688869,0.8291839801938039,0.9960025062656641,0.9982823629191537,0.003353925421144053,0.9568458669050703,,0.2036191218815243,,0.9875,,0.94,,0.9875431894819623,0.0484840657670224,0.1944657072159346,,0.45999999999999996,,0.44999999999999996,,0.99521875,0.7275,0.5041461731881843,0.06748930387726872,0.5250,0.49999999999999994,0.45,0.4981167541368989,0.003816793893129771,0.010412140369594099,0.0175,0.01,0.5714285714285714
906,chscase_census5_906.csv,0.9991161687869753,0.0024470024220329956,0.8096477279180481,0.9983458646616541,0.9989767661095769,0.0012168696491864307,0.9722855573916648,,0.3505934008127944,,0.9850,,0.9525,,0.9933314963185491,0.049615373341637306,0.17337634695222115,,0.4525,,0.47750000000000004,,0.99494375,0.67,0.501233497930844,0.0646753731969862,0.4750,0.49999999999999994,0.3825,0.4866063237214599,0.003875968992248062,0.004970352181523288,0.0175,0.01,0.5714285714285714
900,chscase_census6_900.csv,0.9777945702913884,0.05942995755003044,0.9463790680313706,0.8389598997493735,0.9984758927639654,0.0017701032056733742,0.9610410156655438,,0.16318067624742857,,0.9850,,0.94,,0.9685221701079925,0.03889638217953545,0.2920353981801034,,0.4125,,0.4125,,0.99465,0.6825,0.4984672785102127,0.08001002239068929,0.49,0.500526039072368,0.37,0.4834089475033698,0.011764705882352936,0.07696901774010599,0.0150,0.0125,0.8333333333333334
939,chscase_whale_939.csv,0.9995003941817587,0.0013840830449824981,200000001.0,1.0044052863436124,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.03508771929824561,,
786,cleveland_786.csv,0.9950837594929732,0.013523162472683148,200000001.0,1.0033112582781456,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.0429042904290429,,
1467,climate-model-simulation-crashes_1467.csv,0.4201910370851764,0.8153661152458643,1.0,1.0,0.9857917873713256,0.028392591399428988,0.25240112602431636,,0.3449172415551227,,0.7944444444444444,,0.4444444444444444,,0.9981481481481481,0.04303314829119352,0.07843018905116339,,0.08518518518518514,,0.08518518518518514,,0.9566323731138546,0.2037037037037037,0.4518645304008236,0.043832421295239364,0.1388888888888889,0.34615120328397136,0.040740740740740744,0.19787227990155457,0.0035460992907801413,0.02592591591039191,0.037037037037037035,0.003703703703703704,0.1
890,cloud_890.csv,0.876716288999464,0.28470588235294114,0.8770719154367844,0.9524056767047421,0.9965597783156903,0.005359810298099224,0.7745724490799243,,0.1684066470780289,,0.8518518518518519,,0.5092592592592593,,0.9568929874655052,0.08643039611122327,0.22853904189487317,,0.2962962962962963,,0.2962962962962963,,0.9811385459533608,0.6851851851851852,0.5059205250602408,0.12719320636122586,0.4722222222222222,0.5015552137090731,0.24074074074074073,0.42952637185517767,0.037037037037037035,0.14065824542828703,0.06481481481481481,0.009259259259259259,0.14285714285714285
27,colic_27.csv,0.9503376699710266,0.12743362831858396,200000001.0,1.002724795640327,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.059782608695652176,,
897,colleges_aaup_897.csv,0.8809748061658637,0.27647674833423475,200000001.0,1.0008620689655172,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.012919896640826873,,
987,collins_987.csv,0.6343095546405662,0.6323851203501094,0.9158666670234,0.9997194388777555,,,0.0957090308394886,,,,0.16,,0.0,,0.9947310700702761,0.04445436715232244,0.02129978948125566,,0.026000000000000023,,0.04600000000000004,,0.890424,0.1140,0.39234673534715103,0.07563548237120549,0.07,0.2554025468194154,0.05,0.21816321958744903,0.010309278350515464,0.05323559289155578,0.0440,0.0020,0.045454545454545456
41538,conference_attendance_41538_copy.csv,0.5464106505273411,0.7175009536726995,0.7416077469868158,0.9709971793595487,0.9963593623013759,0.004384698804420665,0.8259141738024462,,1.0,,1.0,,1.0,,0.971136211101391,0.05696590085815823,0.11191335740072617,,0.1260162601626016,,0.1260162601626016,,0.9665212505783595,0.2886178861788618,,,0.23577235772357724,0.42534597323481443,0.22764227642276422,0.42016533441756626,0.009259259259259257,0.011969306270957157,0.024390243902439025,0.016260162601626018,0.6666666666666666
40669,corral_40669.csv,0.9886994082884974,0.030769230769230882,0.5000000009166667,0.9861635220125786,0.8637757358687589,0.07844173594711495,0.1307173320423134,,1.0,,1.0,,1.0,,0.99375,0.07905694150420949,0.08571639973359757,,0.09375,,0.09375,,0.966484375,0.21875,0.07339150429449552,0.17560154584038995,0.05,0.2186292344092271,0.15,0.35819252754971426,0.015625000000000003,0.008333333333333333,0.0375,0.0375,1.0
796,cpu_796.csv,0.8169164036868143,0.3908270399705286,0.878616678499285,0.8220463746779536,0.7064770554427139,0.20201698742838348,0.08203763827962897,,8.190200936361676e-05,,0.5550239234449761,,0.0,,0.9502443866408351,0.048168134929796415,0.004375263719316402,,0.004784688995215336,,0.004784688995215336,,0.7822623108445319,0.10047846889952153,0.17557205891286573,0.16405827886710173,0.03827751196172249,0.1923260940772486,0.004784688995215311,0.06917144638660745,0.03448275862068966,0.15078213266816035,0.03349282296650718,0.004784688995215311,0.14285714285714285
31,credit-g_31.csv,0.8812908992306927,0.27586206896551724,0.9131000003760056,0.9998678678678679,0.9821323130448404,0.029190637782942962,0.39978655694170767,,0.6619207603807451,,0.9860,,0.9760,,0.9973005445931413,0.03152311290392394,0.13972576838484252,,0.22599999999999998,,0.20899999999999996,,0.993532,0.4330,0.4560059359254176,0.08440327373851315,0.2930,0.45536618051668964,0.2190,0.41377555535605315,0.0034602076124567475,0.04146960870071093,0.02,0.0010,0.05
1075,datatrieve_1075.csv,0.41823656965418116,0.8166923400084022,0.880717761238944,0.818366129994037,0.9525822676551211,0.026730963989616618,0.2675358964188749,,0.12523868312471498,,0.7923076923076923,,0.07692307692307693,,0.9436374275961356,0.06745793154545573,0.07799547091491654,,0.08461538461538465,,0.08461538461538465,,0.7172189349112426,0.17692307692307693,0.22375206609626544,0.19865981942377745,0.1076923076923077,0.31119060801061,0.09230769230769231,0.29057958245344645,0.017857142857142856,0.03632105783558851,0.06153846153846154,0.007692307692307693,0.1250
35,dermatology_35.csv,0.9410570842752876,0.05050185759866821,200000001.0,1.0027397260273974,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.09289617486338798,,
37,diabetes_37.csv,0.9331343166407832,0.16724669384508295,0.854683153101263,0.9712183561495003,0.9416866191212752,0.07013607469522976,0.34355907828141763,,0.2515956493264203,,0.9934895833333334,,0.9778645833333334,,0.9824156535879024,0.031530439022278936,0.14731990264255512,,0.2265625,,0.17578125,,0.9894120958116319,0.4375,0.4540678904712488,0.0959937367834512,0.2942708333333333,0.45601126450934193,0.24348958333333334,0.4294677703067953,0.005076142131979698,0.0381319833314038,0.010416666666666666,0.0026041666666666665,0.25
818,diggle_table_a2_818.csv,0.9969954265557697,0.008290155440414448,0.9520754604543603,0.8917423530639942,0.5132924781179851,0.20644971093580042,0.06475277903374409,,0.0,,0.0,,0.0,,0.9678390364438125,0.046888922352659075,0.0017567950174235403,,0.006451612903225823,,0.016129032258064502,,0.8544432882414152,0.05161290322580645,0.10448485471647943,0.11556127382365755,0.01935483870967742,0.13799149835148472,0.08387096774193549,0.2776423792221943,0.02,0.06998238675574069,0.025806451612903226,0.0032258064516129032,0.1250
45712,doa_bwin_balanced_45712.csv,1.0,0.0,0.9039615411319923,0.9614348844085377,0.991625695268984,0.013648566953293285,0.7414986249030904,,0.010082220053654415,,0.9731638418079096,,0.902542372881356,,0.9840081218892098,0.03403417790480345,0.17811431533769073,,0.3587570621468926,,0.3587570621468926,,0.9956390245459479,0.5466101694915254,0.3954367915211476,0.15428370141398087,0.2598870056497175,0.4388824546463392,0.3644067796610169,0.4816036548933032,0.0044444444444444444,0.028060715049462906,0.018361581920903956,0.0014124293785310734,0.07692307692307693
45604,dummy_45604-copy.csv,0.8457365854914222,0.3417847039588232,0.48104603344779373,0.9984164164164164,0.8984981793958928,0.05615104840907601,0.1258291366074285,,0.9497598569042242,,0.9850,,0.9540,,0.9952208430662013,0.0312751945925029,0.0013157726119221724,,0.006000000000000005,,0.050000000000000044,,0.957817,0.1450,0.35903054877251417,0.09550122001511173,0.0750,0.26352313834736496,0.0680,0.2518718710762268,0.0035587188612099642,0.02838380330014624,0.0060,0.0060,1.0
944,echoMonths_944.csv,0.9998292601233935,0.0004732607666824151,200000001.0,1.0077519379844961,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.06923076923076923,,
1011,ecoli_1011.csv,0.9839667997071854,0.043329058199590875,0.8882732859645083,0.9055614783226723,0.7834663498892807,0.20084135770993386,0.06568896808393929,,0.0,,0.4880952380952381,,0.22321428571428573,,0.9685920695918598,0.04467294352648633,0.030540321651922775,,0.029761904761904767,,0.029761904761904767,,0.9004659155328798,0.08035714285714286,0.2994850665872465,0.1167405303848757,0.05357142857142857,0.22550582800632615,0.026785714285714284,0.16169741938911766,0.033333333333333326,0.1219459381467022,0.020833333333333332,0.01488095238095238,0.7142857142857143
1472,energy-efficiency_1472.csv,0.8963605787443216,0.022941793425955703,0.9360815683704566,0.9932536125597566,0.3994995641334371,0.33919422430051116,0.039513361605900174,0.09479891356942331,,,0.7651656817330674,1.5387725879117389,0.015646405175457734,0.09639416002683394,0.9913101194949792,0.035045234880941516,0.006068119403026329,0.02582380849461666,0.008902149790917694,0.037766655146905526,0.015295815780851325,0.042475516180052096,0.9970499674479166,0.6705729166666666,0.5001732180605865,0.11689303660900803,0.4401041666666667,0.49672301845409467,0.4388020833333333,0.4965640717328842,0.0014903129657228018,0.0007776425530793896,0.01171875,0.0026041666666666665,0.2222222222222222
188,eucalyptus_188.csv,0.974226387720249,0.027038952244606285,200000001.0,1.0013605442176872,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.025815217391304348,,
1473,fertility_1473.csv,0.5293608652873644,0.7322515212981744,0.7616666675069445,0.9947474747474747,0.9874257707864841,0.012225393720896465,0.4439552078525072,,0.3838297872340426,,0.98,,0.95,,0.98008629914712,0.09849085748650108,0.10713397610138808,,0.12,,0.12,,0.8987,0.27,0.3689593757963462,0.17197319302967876,0.17,0.3775251680686369,0.12,0.3265986323710904,0.017857142857142856,0.052213348544541426,0.09,0.06,0.6666666666666666
285,flags_285.csv,0.848779914618269,0.0972272386027615,0.9175257734679267,0.9988248490999413,0.8894045454729061,0.0848282589145683,0.07251657689899124,0.06539905598293831,,,2.272928054324399,1.7823468587851024,0.027142857142857142,0.1436264997435064,0.9898367723671948,0.07125672436198034,0.012484682235136019,0.03358563410490956,0.01329114548703182,0.034810754640761166,0.03903904587699409,0.056413182578947674,0.9888139015835902,0.6958762886597938,0.49537510412839864,0.15036682071404112,0.5670103092783505,0.49677126427797647,0.26288659793814434,0.44134030145086356,0.013333333333333332,0.07082956910676852,0.14432989690721648,0.005154639175257732,0.03571428571428571
904,fri_c0_1000_50_904.csv,0.99971144175281,0.000799680127948954,1.0,1.0,0.9891541255512415,0.03747097947505854,0.20937383252486846,,0.7920177240154028,,0.9820,,0.7670,,0.9990,0.03162277660168379,0.12125370208033359,,0.14800000000000002,,0.14400000000000002,,0.997229,0.5280,0.4948420870864138,0.015806581785411975,0.3630,0.481105458774334,0.0060,0.07726558075864033,0.0021786492374727675,0.025018305558502922,0.05,0.0470,0.94
888,fri_c0_500_50_888.csv,0.9995844639313985,0.0011513368299860272,1.0,1.0,0.9874214137082946,0.03800355901326584,0.16315665812936292,,0.6184590611674492,,0.9460,,0.3480,,0.9980,0.044721359549995794,0.10146292874796325,,0.1260,,0.09999999999999998,,0.994768,0.5420,0.49551000105011717,0.014615948927151913,0.3920,0.48868561187588594,0.0040,0.06318214912406725,0.006535947712418301,0.05497080877776367,0.1,0.0920,0.92
837,fri_c1_1000_50_837.csv,0.9936167534536142,0.017517217862963008,1.0,1.0,0.9946789325590994,0.016003107344782677,0.4776160543681412,,0.7490078943484004,,0.9870,,0.7480,,0.9990,0.03162277660168379,0.16459824642893972,,0.29500000000000004,,0.2610,,0.99754,0.59,0.4977590412228533,0.01672237429908174,0.4310,0.4954639083570916,0.0090,0.09448771310560929,0.004081632653061226,0.04607292719455037,0.05,0.0460,0.92
766,fri_c1_500_50_766.csv,0.9983373765218819,0.004597407572951906,1.0,1.0,0.9943787955363763,0.012216334403424569,0.46475004426103167,,0.5750204626497329,,0.97,,0.4960,,0.9980,0.044721359549995794,0.1741308019401453,,0.2780,,0.2480,,0.995508,0.6320,0.49829483489602316,0.015275661120053186,0.4340,0.49612122767030464,0.0060,0.07730428127734981,0.0049504950495049506,0.0408068807576203,0.1,0.09,0.9
866,fri_c2_1000_50_866.csv,0.9805107178796569,0.052383104033904226,1.0,1.0,0.9918558965898066,0.026358346055117856,0.39965421727359624,,0.654763239365471,,0.9860,,0.7790,,0.9990,0.03162277660168379,0.1567256821945694,,0.2640,,0.22399999999999998,,0.997415,0.5620,0.4976615711786317,0.01711867651439313,0.4320,0.49560228169533455,0.0130,0.11333068359382573,0.002169197396963124,0.024544936722311055,0.05,0.0450,0.9
920,fri_c2_500_50_920.csv,0.9765004687578241,0.06276636962417659,1.0,1.0,0.9894893208268531,0.033844414163668686,0.3291563946217243,,0.5150471648018935,,0.9740,,0.5060,,0.9980,0.044721359549995794,0.16040157299232471,,0.23199999999999998,,0.16600000000000004,,0.994768,0.5860,0.49749860203243323,0.017048036807985754,0.43,0.4955715713847289,0.0040,0.06318214912406725,0.005434782608695652,0.045704994728386975,0.1,0.0880,0.88
806,fri_c3_1000_50_806.csv,0.9912540071703688,0.023910680762770475,1.0,1.0,0.9950046627315733,0.016391301826524828,0.45588768587258194,,0.3729030877150647,,0.9560,,0.7260,,0.9990,0.03162277660168379,0.16658689785068992,,0.28,,0.29500000000000004,,0.997534,0.5790,0.4967458653689565,0.016541870119164102,0.4140,0.49279493386889334,0.01,0.0995485304256668,0.0020790020790020796,0.023481774755515092,0.05,0.0440,0.88
937,fri_c3_500_50_937.csv,0.9881489563064276,0.03223978338895539,1.0,1.0,0.9947610779863615,0.01857058358313636,0.4104633598385495,,0.24181628708397468,,0.9560,,0.4560,,0.9980,0.044721359549995794,0.16233992009808162,,0.28,,0.2660,,0.99536,0.6160,0.4992824447142644,0.016923313400924005,0.4720,0.4997153498360075,0.0080,0.08917344788453134,0.0043478260869565235,0.035606545563372505,0.1,0.0880,0.88
797,fri_c4_1000_50_797.csv,0.9895875212220555,0.028391167192429068,1.0,1.0,0.9956255472588499,0.01461833342895354,0.479887474624437,,0.376520161862302,,0.9790,,0.76,,0.9990,0.03162277660168379,0.16029970592690945,,0.31000000000000005,,0.29600000000000004,,0.997652,0.5990,0.49822359895310264,0.016606795235619524,0.4640,0.49895185434363604,0.0090,0.09448771310560929,0.0030674846625766876,0.036386748024623695,0.05,0.0440,0.88
805,fri_c4_500_50_805.csv,0.9977366703420346,0.006252392497128945,1.0,1.0,0.9954843659603239,0.016124747909498693,0.41117495788631986,,0.30874479174726727,,0.9440,,0.3820,,0.9980,0.044721359549995794,0.17436999548458576,,0.2760,,0.2580,,0.995596,0.62,0.49850334081446956,0.01592644071644035,0.4620,0.4990532118085534,0.01,0.09959839195167117,0.007633587786259542,0.0599475676168985,0.1,0.0860,0.86
714,fruitfly_714.csv,0.9660780975952254,0.08915250091720683,0.886139366385849,0.9587096774193549,0.9928116121007976,0.010776959611823459,0.7888339352712628,,0.8872427983539098,,0.9840,,0.9360,,0.9703619504414499,0.08472908688091901,0.2806884950018337,,0.3920,,0.3920,,0.985408,0.72,0.5184037025892234,0.28112194604529916,0.5440,0.5000645119672384,0.4320,0.49734780456907357,0.024390243902439025,0.03568534576600071,0.0320,0.0080,0.25
1005,glass_1005.csv,0.9385750889380636,0.1548751007252216,0.9080393170116396,0.8642446579790268,0.9801738259084873,0.024089222493370588,0.5485257870342093,,0.006246044371731952,,0.897196261682243,,0.6542056074766355,,0.9606406130694163,0.056021435926505915,0.1860726631183537,,0.35046728971962615,,0.3738317757009346,,0.9600401781815006,0.35514018691588783,0.3679207789578872,0.15371799501228903,0.20093457943925233,0.4016387387332436,0.32242990654205606,0.4685024411007505,0.021276595744680837,0.078536644475037,0.04205607476635514,0.02336448598130841,0.5555555555555556
1026,grub-damage_1026.csv,0.900122143691371,0.23824888171885317,0.6125638889702594,0.9913699204021784,0.9390718425048031,0.08575087084420485,0.4184954162938129,,0.4864000000000001,,0.9225806451612903,,0.8774193548387097,,0.9719546731856508,0.07551065310585625,0.14895980141946674,,0.23225806451612907,,0.2129032258064516,,0.9678251821019771,0.4129032258064516,0.44039689158573764,0.1143801959781511,0.2967741935483871,0.45831698819415895,0.2645161290322581,0.4425049615223894,0.010309278350515464,0.016701138314426375,0.05161290322580645,0.01935483870967742,0.3750
329,hayes-roth_329.csv,0.9561523600826898,0.05730769230769217,0.6866666672233334,0.9911949685534591,0.8648238582110296,0.08560438763822707,0.31311685968313135,0.29564958015123144,0.5308641975308642,0.40628352276307,1.4060511015911874,0.2309504744857806,0.3333333333333333,0.5773502691896258,0.99375,0.07905694150420949,0.11781710454809642,0.08187639620942815,0.22160342717258263,0.18679918695301337,0.1506034951720386,0.12571935485500826,0.985234375,0.84375,,,0.35,0.4784671541600979,0.3,0.4596963723121829,0.014492753623188404,0.011959488219924942,0.0250,0.0250,1.0
49,heart-c_49.csv,0.9942646092619051,0.015755689554561414,200000001.0,1.0033112582781456,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.0429042904290429,,
51,heart-h_51.csv,0.9431340036829803,0.14435379991412622,200000001.0,1.0034129692832765,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.04421768707482993,,
1512,heart-long-beach_1512.csv,0.9365264711294762,0.04396737963960784,0.9266190479162733,0.9991959798994975,0.9597474525295969,0.026950858601721465,0.384524134537471,0.10919093771552847,,,2.1706601643725536,0.3390755720803563,0.6431967064750236,0.2805677041131793,0.9913855752270186,0.0703601052292419,0.13913406387848204,0.032404783556724534,0.22046675149579292,0.0877757280534168,0.19896673221622865,0.10139393239592726,0.9925,0.79,0.5423605871521197,0.12276280795796841,0.6550,0.47656117420937594,0.3950,0.49007742183963643,0.013513513513513514,0.07264913678191469,0.0650,0.02,0.3076923076923077
53,heart-statlog_53.csv,0.9910760598382222,0.024390243902438935,0.7430304887930916,0.9946303180503924,0.8844542341540629,0.08786212293796739,0.17185263937589076,,0.19590588320055058,,0.9851851851851852,,0.9074074074074074,,0.9853131280542502,0.05916896177076914,0.10456470450770772,,0.1444444444444445,,0.07037037037037042,,0.9653497942386832,0.36666666666666664,0.3992399350519638,0.13619347824506842,0.24444444444444444,0.43055538900211304,0.14814814814814814,0.35590647697073136,0.007812499999999998,0.04321282312301896,0.04814814814814815,0.011111111111111112,0.23076923076923078
1513,heart-switzerland_1513.csv,0.8509703999267556,0.12352486332472146,0.8970189706323397,0.9988004798080767,0.9536741013883469,0.036772550287115145,0.27721329836753494,0.15540480139309734,,,1.9924287551782989,0.9684238231280564,0.295467400439531,0.3038071209143674,0.9859214161338523,0.08942533278754163,0.09873750387049827,0.06293830750003357,0.13333081274267164,0.0889690320533288,0.13077672705675875,0.06951661266159169,0.9869786502743076,0.8373983739837398,0.5305515889512854,0.09491053477352454,0.6422764227642277,0.4812906367908151,0.2845528455284553,0.45304661221578213,0.010101010101010104,0.00944208077474714,0.0975609756097561,0.024390243902439025,0.25
55,hepatitis_55.csv,0.7346451526501955,0.5126601869621742,200000001.0,1.0064935064935066,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.12258064516129032,,
41945,ilpd-numeric_41945.csv,0.8640904272487623,0.3085471148821817,0.9169790920491696,0.9408321691924104,0.9727729147115622,0.017617233519059503,0.6001118630768507,,1.9407236303196448e-05,,0.888507718696398,,0.7718696397941681,,0.9765723712432638,0.03418210381922225,0.2226042837822565,,0.2864493996569468,,0.2864493996569468,,0.9901261882555775,0.5042881646655232,0.43692027388288496,0.15161207194436457,0.34476843910806176,0.47570086426955693,0.27787307032590053,0.44833514596243923,0.014084507042253521,0.048965972087131326,0.017152658662092625,0.005145797598627788,0.3
59,ionosphere_59.csv,0.9418285354475157,0.14738124238733263,0.9083175325305487,0.9200814000814,,,0.12438553715245339,,,,0.8091168091168092,,0.0,,0.9697976480767182,0.04407215176257102,0.05539571604864468,,0.056980056980056926,,0.06837606837606836,,0.9086939229389371,0.23076923076923078,0.3372714705272492,0.15249142822636133,0.13105413105413105,0.33794128810240714,0.150997150997151,0.3585572319216119,0.02439024390243902,0.10769277645869388,0.09686609686609686,0.06837606837606838,0.7058823529411765
