ids,Datasets,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_per_level.sd,nodes_repeated.mean,nodes_repeated.sd,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_imbalance.sd,tree_shape.mean,tree_shape.sd,var_importance.mean,var_importance.sd
900,chscase_census6_900.csv,107,11.22429906542056,3.822249686301652,0.009345794392523364,0.009793483397222174,240601.03484406893,625728.1790752118,0.5,0.006608474590528443,106,17.666666666666668,0.2650,5.578947368421052,3.656285143780717,17.666666666666668,3.6147844564602556,10.28169014084507,3.988839732675202,0.045742776149426546,0.08617136253875889,0.03313053879782418,0.08548093344744495,0.16666666666666666,0.027077185924991275
939,chscase_whale_939.csv,3,1.6666666666666667,0.5773502691896257,0.3333333333333333,0.2773581009431996,6.0,0.0,0.5,0.23570226039551584,2,0.25,0.008771929824561403,1.0,0.0,1.0,0.0,1.2,0.8366600265340756,0.35355339059327373,0.0,0.5,0.0,0.1250,0.3333157222735756
786,cleveland_786.csv,,,,,,,,,,,,,,,,,,,,,,,,
1467,climate-model-simulation-crashes_1467.csv,37,6.891891891891892,2.389604613782416,0.027027027027027032,0.09383473355104215,1293.853968253968,1289.8646662712908,0.5,0.01911099408612287,36,1.8,0.06666666666666667,3.6,1.505545305418162,2.5714285714285716,1.0894095588038444,6.0,2.619372274250285,0.09902808364024376,0.13064887786374496,0.10953336148648649,0.1201144336666124,0.05,0.04984957896865886
890,cloud_890.csv,10,5.0,2.309401076758503,0.1,0.0737906098877462,105.14285714285715,73.8341996642509,0.5,0.0,9,1.1250,0.08333333333333333,1.2857142857142858,0.4879500364742666,3.0,3.4641016151377544,4.315789473684211,2.3106668488879367,0.1332356597885714,0.12749517640138822,0.203125,0.18858194781491325,0.1250,0.32353524977143583
27,colic_27.csv,,,,,,,,,,,,,,,,,,,,,,,,
897,colleges_aaup_897.csv,20,4.85,1.3088765773505315,0.05,0.15466114840903822,148.5714285714286,95.27738537920453,0.5,0.21213203435596428,19,0.27941176470588236,0.01636520241171404,2.7142857142857144,1.3801311186847083,2.3750,2.065879266282796,4.0,1.6858544608470492,0.1586905405756434,0.131011419281668,0.19296875,0.11233369011946176,0.014705882352941173,0.099562772664947
987,collins_987.csv,2,1.0,0.0,0.5,0.4808326112068523,4.0,0.0,0.5,0.0,1,0.02857142857142857,0.0020,1.0,,1.0,,0.6666666666666666,0.5773502691896258,0.5,,0.5,0.0,0.02857142857142857,0.1690308509457033
41538,conference_attendance_41538_copy.csv,61,8.852459016393443,2.815647146298523,0.01639344262295082,0.027460016191038272,10710.707736707735,18706.93394838362,0.5,0.24343020335930324,60,2.857142857142857,0.24390243902439024,4.285714285714286,2.840058813816021,3.1578947368421053,2.2672341910779714,7.933884297520661,3.0214111967480877,0.06337404466399861,0.09632125087655279,0.051181480532786885,0.08745128357150114,0.047619047619047616,0.038199565315529656
40669,corral_40669.csv,14,4.0,0.7844645405527362,0.07142857142857142,0.056951516878176955,60.26666666666667,20.85620283227981,0.5,0.10101525445522107,13,1.8571428571428572,0.08125,2.6,1.3416407864998738,2.1666666666666665,1.4719601443879744,3.185185185185185,1.3019818336507984,0.2524478085859489,0.12362330601958614,0.25892857142857145,0.08617521443209517,0.14285714285714285,0.09663819350617858
796,cpu_796.csv,10,3.6,0.9660917830792959,0.1,0.20732977537786781,37.46666666666667,15.63092850492017,0.5,0.14142135623730948,9,0.25,0.0430622009569378,1.8,0.8366600265340756,1.5,0.8366600265340756,2.8421052631578947,1.344253526630914,0.19706908487134,0.12184758058765026,0.30625,0.11102427162061856,0.027777777777777776,0.10742491373547736
31,credit-g_31.csv,190,9.578947368421053,2.8621926969112854,0.005263157894736842,0.010997075634668514,73378.49996278233,190044.0464688726,0.5,0.029772917102591452,189,3.857142857142857,0.1890,11.117647058823529,8.666619532300183,4.2,5.128352561983235,8.606860158311346,3.146519940245226,0.061700360543479715,0.08734375573667547,0.03257904052734375,0.04428873713272983,0.02040816326530612,0.02910601156643066
1075,datatrieve_1075.csv,13,4.615384615384615,2.0223114472661203,0.07692307692307691,0.1381763444646921,124.01904761904763,142.13153032427562,0.5,0.16317848796612636,12,1.5,0.09230769230769231,1.5,0.7559289460184544,2.0,0.8944271909999159,3.84,2.1924111536540463,0.11285768786857539,0.13443720252321334,0.23978365384615385,0.1556428508323603,0.1250,0.12706225499745294
35,dermatology_35.csv,33,10.848484848484848,5.196881349191624,0.030303030303030304,0.04364836212511047,186736.71509776774,446663.36030926666,0.16666666666666666,0.07843744912451384,32,0.32653061224489793,0.08743169398907104,1.6,0.8825799501580878,1.103448275862069,0.3099340466946034,10.03076923076923,5.177985946440804,0.047040840426641764,0.09675373493284418,0.06520791487260298,0.13341092526349424,0.01020408163265306,0.02751096264932169
37,diabetes_37.csv,127,8.448818897637794,2.065240142911718,0.007874015748031496,0.01759656974599276,10396.097591297594,13822.58595223164,0.5,0.038974389514219124,126,15.75,0.1640625,9.692307692307692,7.531983087525437,15.75,8.29371534872727,7.486166007905139,2.4325843441450568,0.08583942870706637,0.09340042820038345,0.04462390809547244,0.058066211791425314,0.1250,0.1037720374859188
818,diggle_table_a2_818.csv,2,1.0,0.0,0.5,0.04561979233461597,4.0,0.0,0.5,0.0,1,0.0625,0.0032258064516129032,1.0,,1.0,,0.6666666666666666,0.5773502691896258,0.5,,0.5,0.0,0.0625,0.25
45712,doa_bwin_balanced_45712.csv,129,9.155038759689923,2.644125600987678,0.007751937984496124,0.01000471614870825,24760.66338106338,38904.006003295166,0.5,0.03837013541322354,128,3.878787878787879,0.1807909604519774,9.142857142857142,5.641292035001896,5.818181818181818,5.197401948376421,8.194552529182879,2.9316913137545653,0.07403589173916848,0.07724018970356739,0.03944101259689922,0.06175773874884289,0.030303030303030304,0.042608332504163904
45604,dummy_45604-copy.csv,77,6.779220779220779,1.2939472109888026,0.012987012987012988,0.031182608811261208,1669.4603174603174,1492.78332299763,0.5,0.009183204950474607,76,12.666666666666666,0.0760,7.6,6.619835513230085,12.666666666666666,3.9832984656772417,5.830065359477124,1.8129317985589943,0.11928221297825646,0.11054526377322783,0.07541091720779221,0.049078465823853896,0.16666666666666666,0.07107990001340295
944,echoMonths_944.csv,,,,,,,,,,,,,,,,,,,,,,,,
1011,ecoli_1011.csv,25,5.24,1.3625955623979797,0.04,0.0844817062026899,229.44761904761904,145.80397696104467,0.5,0.08485281374238575,24,3.4285714285714284,0.07142857142857142,3.4285714285714284,1.5118578920369088,4.8,1.3038404810405297,4.36734693877551,1.7523065460393956,0.16496712134635466,0.10666867826557212,0.164375,0.10552853243959269,0.14285714285714285,0.25556402220817886
1472,energy-efficiency_1472.csv,249,9.477911646586346,2.1758651542734793,0.004016064257028112,0.005952688193031191,50650.54012654012,121096.27283823372,0.027027027027027025,0.02280978071628906,248,5.391304347826087,0.3229166666666667,15.5,14.742229591663987,6.526315789473684,14.848308379590572,8.498993963782697,2.552769486335716,0.0645819566720806,0.06648113465357644,0.026031249019515562,0.0380869081206251,0.021739130434782605,0.04166851261447643
188,eucalyptus_188.csv,185,10.243243243243244,2.948888934148919,0.005405405405405406,0.013147089383589597,93886.78190306427,205166.7632399882,0.2,0.05896601143046332,184,2.1149425287356323,0.25,10.823529411764707,7.954835747185851,4.0,5.395471352079548,9.27371273712737,3.2182204665938645,0.05885195036970509,0.07679110107617874,0.029048362938133447,0.055478677112486434,0.011494252873563218,0.042632323448946366
1473,fertility_1473.csv,22,5.318181818181818,1.5239786161593025,0.045454545454545456,0.09440173892301089,215.44761904761907,131.6758803696236,0.5,0.25712973861328997,21,2.3333333333333335,0.21,3.0,1.2909944487358056,2.3333333333333335,1.5,4.465116279069767,1.843248132138873,0.14054513353696532,0.09748841258442388,0.1640625,0.12920746283547616,0.1111111111111111,0.08849367669240633
285,flags_285.csv,51,8.07843137254902,2.3481323408607273,0.019607843137254898,0.032682519816324015,3942.605527805528,6544.254145704999,0.1250,0.06705890543346842,50,0.5263157894736842,0.25773195876288657,3.8461538461538463,2.911075226502911,1.3888888888888888,1.021980647783726,7.1683168316831685,2.5887035632945428,0.0685428307441327,0.09937940089250782,0.06025486366421569,0.09420497824772553,0.010526315789473682,0.023855854569300748
904,fri_c0_1000_50_904.csv,86,7.709302325581396,2.124735438588656,0.011627906976744186,0.03153449894643975,4844.918903318904,6137.745153925406,0.5,0.01644434374852439,85,1.7,0.0850,7.083333333333333,4.561864318522205,2.1250,1.727418408774886,6.760233918128655,2.4652521534834033,0.08484631245872332,0.09741568164402234,0.06310751271802326,0.06468327405964057,0.019999999999999997,0.047988543984920536
888,fri_c0_500_50_888.csv,48,6.270833333333333,1.3797869606347166,0.020833333333333332,0.047704468470539926,771.3015873015873,566.9200416854428,0.5,0.058925565098878946,47,0.94,0.0940,5.222222222222222,3.8658045015810676,1.88,1.3012814197295424,5.347368421052631,1.8321503530042065,0.12184949885033226,0.09543924285396689,0.10213216145833333,0.07973629112001075,0.02,0.0488746055904409
837,fri_c1_1000_50_837.csv,67,7.1940298507462686,2.1619211852462716,0.014925373134328358,0.043895990509535236,3308.5922077922073,5564.695239226427,0.5,0.09498449299520788,66,1.32,0.0660,5.5,3.7779263191236634,2.0,1.8371173070873836,6.2556390977443606,2.4852721798943382,0.09192725137770123,0.11281238894515654,0.07930562033582089,0.06800785722774631,0.02,0.06647524435431973
766,fri_c1_500_50_766.csv,45,6.177777777777778,1.4188485871055139,0.022222222222222223,0.0535693640775842,704.5587301587303,552.0735544133416,0.5,0.015713484026367706,44,0.88,0.0880,4.888888888888889,3.4075080500434787,1.5172413793103448,1.0562970921090475,5.258426966292135,1.8557532768983867,0.12155860120867402,0.09736934043735247,0.10755208333333334,0.0813833569466656,0.019999999999999997,0.06596832974074883
866,fri_c2_1000_50_866.csv,71,7.422535211267606,2.4181573376140646,0.014084507042253521,0.042319784795183724,6476.607570207571,16189.048219027065,0.5,0.029877751317741445,70,1.4,0.07,5.0,4.206222496766866,2.2580645161290325,2.190399384214119,6.4822695035460995,2.7113592713393055,0.08415013593671233,0.10540041025102899,0.07494257537411972,0.06844914462297776,0.019999999999999997,0.07008630294109192
920,fri_c2_500_50_920.csv,40,7.2250,2.974140686065947,0.0250,0.06597435399164879,3435.312598512599,6275.909056708289,0.5,0.10606601717798211,39,0.78,0.0780,3.0,1.7320508075688772,1.56,1.003327796219494,6.329113924050633,3.1611484402371697,0.07388708755281931,0.11496308545842536,0.107305908203125,0.10859702150574652,0.02,0.07154970472805652
806,fri_c3_1000_50_806.csv,77,7.545454545454546,2.191763616633001,0.012987012987012988,0.038989706302296034,4777.128471528471,8990.148280880818,0.5,0.009183204950474607,76,1.52,0.0760,5.846153846153846,4.3175254071082945,2.235294117647059,2.1042356062549215,6.601307189542483,2.516628564696296,0.08419584440337573,0.10375433997447486,0.06903472504058442,0.06930126735696622,0.02,0.062190703841786946
937,fri_c3_500_50_937.csv,39,5.923076923076923,1.3255508365366133,0.025641025641025647,0.046690181081750944,504.99047619047604,324.5195885036714,0.5,0.054392829322042084,38,0.76,0.0760,4.75,2.9640705601780613,1.9,2.125038699338017,5.012987012987013,1.77329240689612,0.14375573256348284,0.0806887902898425,0.11899038461538461,0.08724450072500889,0.02,0.06477466328878487
797,fri_c4_1000_50_797.csv,85,8.411764705882353,3.4096994618540895,0.01176470588235294,0.0352314277513779,30895.21456321457,69203.3900817247,0.5,0.008318903308077,84,1.68,0.0840,5.25,4.139243087006769,2.1538461538461537,1.5817788377323727,7.4674556213017755,3.620437198932149,0.06366014454367457,0.10075038629452295,0.06432064280790441,0.06393183996804458,0.019999999999999997,0.06059211702497166
805,fri_c4_500_50_805.csv,44,6.181818181818182,1.6178183310309824,0.022727272727272728,0.04875776080687703,824.4571428571428,1002.5517249472005,0.5,0.06428243465332248,43,0.86,0.0860,4.3,3.2335051500740732,1.72,0.8426149773176358,5.264367816091954,2.008469104120839,0.10547363454022164,0.10500773085204537,0.11066228693181818,0.07859702874823764,0.019999999999999997,0.051389290921296994
714,fruitfly_714.csv,56,9.357142857142858,3.8726480084565647,0.017857142857142856,0.01719135995617732,30325.518747918748,61388.664176653445,0.5,0.07576144084141581,55,7.857142857142857,0.44,3.4375,1.3149778198382918,7.857142857142857,10.073539123673987,8.45045045045045,4.003949728906875,0.05412483610688094,0.10829414377774202,0.06993647984095983,0.11248651766111065,0.14285714285714285,0.17337752106703663
1005,glass_1005.csv,33,6.363636363636363,2.233525545776534,0.0303030303030303,0.04825376186428211,882.6539682539682,1058.195320742118,0.5,0.02142747821777415,32,3.5555555555555554,0.14953271028037382,3.2,1.3984117975602022,4.0,2.0,5.476923076923077,2.481857245011361,0.10259869727551485,0.11981716662756457,0.12535511363636365,0.11498837302917135,0.1111111111111111,0.09619881814225038
1026,grub-damage_1026.csv,45,7.377777777777778,2.433561633125864,0.02222222222222222,0.03532503923085899,2435.808946608947,3557.2417802498862,0.5,0.10999438818457402,44,1.0232558139534884,0.2838709677419355,3.6666666666666665,2.015094553763188,1.9130434782608696,1.928566200298244,6.47191011235955,2.6717796573226136,0.0799733377086684,0.0826978304747219,0.08733723958333334,0.1118917165407744,0.023255813953488372,0.038480816718032385
329,hayes-roth_329.csv,25,7.56,2.5508168626278653,0.04,0.03197085261088085,1154.1968253968255,922.5932613794242,0.3333333333333333,0.24440403706431146,24,6.0,0.15,2.4,1.429840705968481,6.0,1.632993161855452,6.73469387755102,2.6439830291632735,0.08896948028320784,0.11979540816679059,0.088046875,0.14556888399583537,0.25,0.17713259529821834
49,heart-c_49.csv,,,,,,,,,,,,,,,,,,,,,,,,
51,heart-h_51.csv,,,,,,,,,,,,,,,,,,,,,,,,
1512,heart-long-beach_1512.csv,90,8.022222222222222,2.2782694880489407,0.011111111111111112,0.00843939989938105,6919.313752913752,10666.693456606541,0.19999999999999998,0.09460770203292446,89,6.846153846153846,0.4450,6.846153846153846,4.543239553559292,8.090909090909092,5.940615211483496,7.072625698324022,2.596514372615922,0.08018211080992049,0.0816561728657581,0.05851508246527778,0.069341071814211,0.07692307692307693,0.06865974578163193
53,heart-statlog_53.csv,46,6.086956521739131,1.3470310885882286,0.021739130434782608,0.041239806687629964,681.8158730158731,561.929729436232,0.5,0.0,45,3.4615384615384617,0.16666666666666666,5.0,3.6742346141747673,3.75,2.137330535547045,5.164835164835165,1.8090128447657503,0.1352309942769282,0.1257298765458822,0.10929008152173914,0.07180249555984582,0.07692307692307694,0.06739591490073765
1513,heart-switzerland_1513.csv,61,7.459016393442623,2.5071482504484606,0.016393442622950824,0.015531917155412312,4408.019092019093,8041.76592798676,0.2,0.11900781254348548,60,5.0,0.4878048780487805,4.615384615384615,2.902253766140536,5.454545454545454,3.984059145234577,6.528925619834711,2.775110749037142,0.07826558645458655,0.11948567678075914,0.08088258837090163,0.08268115939583795,0.08333333333333333,0.07221670406252234
55,hepatitis_55.csv,,,,,,,,,,,,,,,,,,,,,,,,
41945,ilpd-numeric_41945.csv,116,11.060344827586206,4.642504558502032,0.008620689655172415,0.019946219885953336,447385.19879625016,1059462.326907438,0.5,0.024382992454708544,115,11.5,0.19725557461406518,5.75,2.9177316351468727,11.5,5.797509043642029,10.112554112554113,4.7881527676554905,0.047818197197301876,0.08011632931298533,0.04111814498901367,0.07344706199163498,0.1,0.04998313000865074
59,ionosphere_59.csv,23,5.521739130434782,1.7286243931201823,0.04347826086956521,0.09518405448963788,274.8,204.57909995531836,0.5,0.215206411665471,22,0.6470588235294118,0.06267806267806268,2.75,1.2817398889233114,1.2222222222222223,0.5483188805533162,4.666666666666667,2.0113315354397807,0.12174447537121658,0.09828140804560678,0.15794836956521738,0.1308756778714074,0.02941176470588236,0.08407463752317015
61,iris_61.csv,9,3.7777777777777777,1.2018504251546631,0.1111111111111111,0.15051762539834182,37.46666666666667,13.142298124757328,0.3333333333333333,0.22222222222222224,8,2.0,0.05333333333333334,1.6,0.8944271909999159,2.6666666666666665,1.1547005383792515,3.0588235294117645,1.4348601079588785,0.19491705385114735,0.13300709991513865,0.2708333333333333,0.10711960313126631,0.25,0.44888544020359966
1073,jEdit_4.0_4.2_1073.csv,62.0,7.290322580645161,2.0516854069252313,0.01612903225806452,0.02971266373460489,2520.066955266956,2978.105327783191,0.5,0.022809896167307966,61.0,7.6250,0.22262773722627738,5.545454545454546,3.205109557055308,7.6250,4.103569874424672,6.357723577235772,2.378627794603273,0.0971579922085933,0.08634224700719134,0.07765246975806452,0.08498646412904189,0.1250,0.11699429109372318
1066,kc1-binary_1066.csv,22.0,5.181818181818182,1.4019158196439492,0.045454545454545456,0.07936841141023729,194.8761904761905,118.17202843160014,0.5,0.06428243465332248,21.0,0.22340425531914893,0.14482758620689656,3.0,1.4142135623730951,1.05,0.223606797749979,4.325581395348837,1.7555480792884157,0.14469624541433534,0.07160690024359485,0.1690340909090909,0.11978872573088602,0.010638297872340429,0.03916826722139601
1045,kc1-top5_1045.csv,8.0,3.1250,0.6408699444616557,0.1250,0.29812704508202975,23.333333333333332,5.656854249492381,0.5,0.0,7.0,0.07446808510638298,0.04827586206896552,1.75,0.9574271077563381,1.1666666666666667,0.408248290463863,2.4,1.1212238211627763,0.24337065668081773,0.1481265199364758,0.359375,0.08010874305770696,0.010638297872340425,0.050597824585675924
1067,kc1_1067.csv,error,,,,,,,,,,,,,,,,,,,,,,,
1063,kc2_1063.csv,error,,,,,,,,,,,,,,,,,,,,,,,
1065,kc3_1065.csv,36.0,6.777777777777778,2.7371634025142697,0.027777777777777776,0.06375206391442954,2431.6323676323677,5475.08433623038,0.5,0.11785113019775793,35.0,0.8974358974358975,0.07641921397379912,2.6923076923076925,1.702185623672077,1.3461538461538463,0.6287961636211018,5.887323943661972,2.940113194004845,0.07269829482606843,0.11370226190671355,0.11750623914930555,0.11159515967448633,0.025641025641025637,0.02915657106593477
807,kin8nm_807.csv,1068.0,12.138576779026216,2.8815235082972754,0.0009363295880149813,0.002597751439533512,2337343.391081021,7192900.21035916,0.5,0.009269190015553977,1067.0,133.3750,0.1302490234375,50.80952380952381,49.44554484240116,133.3750,19.279430193121076,11.14473067915691,3.1973716815798783,0.05268999628015443,0.06937195251856336,0.00800833273469732,0.012990489015025431,0.1250,0.06087123557422022
1481,kr-vs-k_1481.csv,6578.0,15.02493159014898,2.9216600059023006,0.00015202189115232594,0.0002682988587427329,85087895.21183267,248705303.43324038,0.05555555555555555,0.05265424027136605,6577.0,1096.1666666666667,0.23442400912460792,274.0416666666667,293.93484625096715,1096.1666666666667,672.1504047954347,14.026149752945647,3.2429500908193587,0.05032442036728979,0.06369064687239548,0.0016531204336426766,0.0033772455246515445,0.16666666666666666,0.08530796379348023
184,kropt_184.csv,6581.0,15.02902294484121,2.9277380248025384,0.000151952590791673,0.0002683105753904877,86151903.65824199,251205936.7997262,0.05555555555555555,0.05260245996898487,6580.0,1096.6666666666667,0.2345309381237525,274.1666666666667,293.706399786185,1096.6666666666667,672.8038842535518,14.030240863156296,3.248426836187886,0.05032647323461862,0.06367719556632398,0.0016524576340162217,0.003376257884128464,0.16666666666666666,0.08511054888481774
1056,mc1_1056.csv,65,8.446153846153846,2.8778831697033045,0.015384615384615387,0.10325221892157305,9248.765723165725,15754.094693221328,0.5,0.18493561969494315,64,1.6842105263157894,0.006761039509824636,4.571428571428571,2.5332947751066035,2.3703703703703702,1.4451017570811713,7.51937984496124,3.097632097651866,0.06791605776550108,0.10336552417543336,0.06576209435096154,0.09913514302591352,0.026315789473684216,0.034613277461099774
1054,mc2_1054.csv,28,6.5,2.252570548079255,0.03571428571428571,0.04358083794996938,748.6349206349206,802.4959530127664,0.5,0.10101525445522107,27,0.6923076923076923,0.16770186335403728,2.7,1.2516655570345725,1.4210526315789473,0.606976978666884,5.636363636363637,2.4597774392219005,0.09093105390527377,0.10933000334513875,0.12018694196428571,0.13737902950653702,0.02564102564102564,0.04014806003192918
1488,parkinsons_1488.csv,15,4.2,1.01418510567422,0.06666666666666667,0.13044202402027594,75.2,39.6614242234009,0.5,0.04714045207910316,14,0.6363636363636364,0.07179487179487179,2.3333333333333335,1.3662601021279464,1.4,0.8432740427115679,3.3793103448275863,1.4494775685311163,0.19028747628660592,0.15538328438946714,0.24375,0.09896224929595267,0.04545454545454545,0.09328196307561014
750,pm10_750.csv,128,10.046875,3.5954025214624554,0.007812500000000002,0.01026403398770617,118977.16035598388,293399.37493263447,0.5,0.07733980419227864,127,18.142857142857142,0.2540,7.055555555555555,4.6586064846781134,18.142857142857142,3.9761191895520196,9.090196078431372,3.801639456843203,0.05424044641215504,0.07984977236314618,0.038706839084625244,0.06850086390796836,0.14285714285714285,0.03775774109861407
722,pol_722.csv,276,11.23913043478261,3.3140019154569256,0.0036231884057971015,0.02269378506429847,295608.2819559526,557884.5516628161,0.5,0.07685943273766824,275,5.729166666666667,0.018333333333333333,15.277777777777779,9.760698839225876,10.576923076923077,10.662731645964188,10.261343012704174,3.565584640616611,0.05634547762801408,0.06720797046477886,0.02143315301425215,0.04273279178687754,0.02083333333333334,0.06225128404553479
871,pollen_871.csv,1053,18.163342830009498,5.871234335056534,0.000949667616334283,0.0009446418172690185,28660749642.49078,266472848635.2764,0.5,0.002014549234149714,1052,210.4,0.2733887733887734,28.43243243243243,25.789253296394325,210.4,16.831518053936787,17.172446555819477,6.024758877692403,0.025416835750270813,0.055617679363769365,0.005038471536513848,0.026419688417806852,0.2,0.01429386078843922
1003,primary-tumor_1003.csv,,,,,,,,,,,,,,,,,,,,,,,,
446,prnn_crabs_446.csv,17,5.176470588235294,1.8109146210426053,0.058823529411764705,0.06355434219441428,170.78095238095236,116.54253279431238,0.5,0.04159451654038516,16,2.0,0.08,2.2857142857142856,0.7559289460184545,3.2,1.4832396974191326,4.363636363636363,2.028210137938464,0.1332893788862464,0.12711414771058002,0.18474264705882354,0.1539365149214081,0.1250,0.16476060519503086
952,prnn_fglass_952.csv,50,7.24,2.3172820109704704,0.019999999999999997,0.03202936971401623,2456.539105339105,3766.600650272178,0.16666666666666666,0.10557777543908882,49,5.444444444444445,0.22897196261682243,4.083333333333333,2.503028468705763,6.1250,3.090885217631258,6.3232323232323235,2.5865755583289167,0.0811211954274101,0.11118479762058897,0.087314453125,0.10137849436949951,0.1111111111111111,0.06466978130288678
470,profb_470.csv,,,,,,,,,,,,,,,,,,,,,,,,
752,puma32H_752.csv,536,11.473880597014926,3.3682504203410253,0.0018656716417910447,0.012015014798546445,6734082.6739035705,52693589.25433251,0.5,0.005276916277511525,535,16.71875,0.0653076171875,21.4,24.20055095791554,16.71875,6.5659649071016455,10.485527544351074,3.6333766480089387,0.0431155438785721,0.06169093327091423,0.013626350506917755,0.024396126497722527,0.031249999999999997,0.10059580287811463
816,puma8NH_816.csv,1074,12.8268156424581,3.347779961488995,0.000931098696461825,0.0033179541753993813,7031342.531711079,38704781.79960228,0.5,0.026335448088884425,1073,134.1250,0.1309814453125,44.708333333333336,42.47605890039876,134.1250,17.2165825379404,11.833255705635771,3.622075935597266,0.04659375724482507,0.07178112695617236,0.007698557563334204,0.013993619733110403,0.1250,0.12679770978003116
721,pwLinear_721.csv,36,5.833333333333333,1.4040757000349275,0.027777777777777776,0.04359627186623784,477.77777777777777,443.36416485293097,0.5,0.0,35,3.5,0.1750,3.888888888888889,3.018461712712472,3.5,1.8408935028645435,4.929577464788732,1.823058212862362,0.11796387888131221,0.11763217761986622,0.12532552083333334,0.09119531235658296,0.1,0.12355126905499969
1495,qualitative-bankruptcy_1495.csv,5,2.8,1.3038404810405297,0.2,0.2581317493064346,14.666666666666668,5.055250296034367,0.5,0.14142135623730948,4,0.3076923076923077,0.0160,1.0,0.0,1.0,0.0,2.2222222222222223,1.3944333775567928,0.19825712630196757,0.11291388205586965,0.3750,0.1250,0.07692307692307693,0.25843001490196493
42172,regime_alimentaire_42172.csv,,,,,,,,,,,,,,,,,,,,,,,,
42665,ricci_vs_destefano_42665.csv,error,,,,,,,,,,,,,,,,,,,,,,,
717,rmftsa_ladata_717.csv,46,6.260869565217392,1.5696394859782385,0.021739130434782608,0.0632526280743469,868.7619047619046,1020.5061756250943,0.5,0.03074377309506726,45,4.5,0.08858267716535433,4.5,3.5668224265054493,4.5,2.0138409955990952,5.34065934065934,1.973264527064958,0.10407534687072931,0.11096285194117625,0.10551120923913043,0.07953639286083157,0.09999999999999998,0.19359068113550257
1519,robot-failures-lp4_1519.csv,14,5.142857142857143,2.0326997151247235,0.07142857142857142,0.1203888247661618,158.7238095238095,147.83483243166233,0.3333333333333333,0.10910894511799618,13,0.14444444444444443,0.1111111111111111,1.6250,0.7440238091428449,1.0833333333333333,0.28867513459481287,4.37037037037037,2.1688023662159037,0.1328474557790727,0.13019411600529007,0.18359375,0.13947681635914513,0.011111111111111112,0.05432544653180427
1520,robot-failures-lp5_1520.csv,27,5.222222222222222,1.0127393670836664,0.037037037037037035,0.05762178806984075,216.13333333333335,80.90906576569108,0.2,0.13250773199998753,26,0.28888888888888886,0.15853658536585366,4.333333333333333,2.6583202716502514,1.1304347826086956,0.34435022157509093,4.339622641509434,1.5183923206725933,0.20945279741119793,0.030016434132853844,0.15393518518518517,0.09128404508710374,0.011111111111111112,0.029561863475597267
1498,sa-heart_1498.csv,97,7.948453608247423,2.292974478436881,0.010309278350515464,0.019798030731905433,9022.348407148407,19449.97245942489,0.5,0.007289760630789124,96,9.6,0.2077922077922078,6.857142857142857,5.586482901503522,10.666666666666666,4.847679857416329,6.994818652849741,2.61704630206465,0.0783506456412609,0.09340446875671801,0.05758824299291237,0.06110371051646664,0.09999999999999999,0.05900758967297952
182,satimage_182.csv,503,11.978131212723659,3.6957926556108167,0.0019880715705765406,0.009345446628129035,4382115.535573395,27164124.461336188,0.16666666666666666,0.0863236762294028,502,13.944444444444445,0.07807153965785381,20.916666666666668,18.62424008760034,13.944444444444445,3.4388074714058687,10.991044776119402,3.9361081809999754,0.0441541164894552,0.07143617137924312,0.014220132742440014,0.025236809517300993,0.027777777777777776,0.06453522966761253
466,schizo_466.csv,48,7.6250,2.159836479231999,0.020833333333333332,0.022635014053431643,2456.334199134199,3410.749285962934,0.5,0.058925565098878946,47,2.9375,0.13823529411764707,3.9166666666666665,2.8109633849474367,3.6153846153846154,3.79777262656375,6.71578947368421,2.426200768273954,0.0814982278140329,0.10877018407767146,0.06769816080729167,0.08997467351917901,0.0625,0.1336982850496522
1499,seeds_1499.csv,16,4.4375,1.0935416468216166,0.0625,0.1052064881071206,89.46666666666667,40.525613299903725,0.3333333333333333,0.14433756729740643,15,2.142857142857143,0.07142857142857142,2.5,1.378404875209022,2.5,0.5477225575051661,3.6129032258064515,1.4983862286882446,0.16984533482253455,0.07844538137044721,0.220703125,0.1126554192641585,0.14285714285714285,0.21126307344979153
36,segment_36.csv,75,10.946666666666667,3.5332143444183517,0.013333333333333334,0.03464950711691995,61904.02752802752,90044.93925606954,0.14285714285714282,0.1445738126411118,74,3.8947368421052633,0.032034632034632034,4.6250,2.526525941551627,4.6250,3.1806707887907337,10.026845637583893,3.6778120492018744,0.05369846339207065,0.09901217126349682,0.033494059244791666,0.08780868598956318,0.05263157894736842,0.09828251857197251
1500,seismic-bumps_1500.csv,16,4.4375,1.0935416468216166,0.0625,0.1052064881071206,89.46666666666667,40.525613299903725,0.3333333333333333,0.14433756729740643,15,2.142857142857143,0.07142857142857142,2.5,1.378404875209022,2.5,1.0488088481701516,3.6129032258064515,1.4983862286882446,0.16984533482253455,0.07844538137044721,0.220703125,0.1126554192641585,0.14285714285714285,0.21171686069587647
