ids,can_cor.mean,can_cor.sd,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,iq_range.mean,iq_range.sd,kurtosis.mean,kurtosis.sd,lh_trace,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,nr_cor_attr,nr_disc,nr_norm,nr_outliers,p_trace,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,var.mean,var.sd,w_lambda
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5555555555555556,,0.0,5,,,,,,,,,,0.09893539019613519,0.005077371625575981,2.2583795196621796,0.8609917075553902,,,
45717,,,0.05755758555895803,0.10619572584769998,158852.19110233,2514189.71482066,28062178.159937195,160362647.41332698,,,2388.9217724803157,,,254.55017991734096,1203.401357233796,119.85506727541227,173.1442232077319,,56.3463310497337,223.63528435013293,,,,,,,,,0.015151515151515152,,0.0,31,,,,,,,,7.903925916539012,7.60509556652707,0.04655551469972301,0.13676231056633148,92.39284472941642,383.96195463943735,,,
40663,,,0.13949791088926108,0.14716222145761412,0.3527096392929317,4.422898162952671,15.253953935448815,91.428152144609,0.0,0.0,17.142666424614447,0.0,0.0,1.4107142857142858,5.577550838770844,24.333040957571313,56.55869207663246,,0.3309375,2.046139191241014,,,,,,,,,0.033944658944658944,,0.0,89,,,,,,,,3.0789140343512256,4.096915324481874,0.14969543028796722,0.1324581713441267,3.217471843509188,11.191703703949427,,,
820,,,0.7487009972293168,0.2689866929985822,1436.1083916331897,450.9430582632253,2110.2411948536114,5271.866170427359,155.3971516512453,538.3115240228854,201.18511752190253,155.2942624272147,537.9551052957409,63225,17.246626811166188,0.6500205924544434,0.8089270970440576,,46.022375000000004,13.156763501221096,,,,,,,,,0.8333333333333334,,0.0,11,,,,,,,,0.9747052051933672,0.3350888175135991,0.000545517152785959,0.0001990564141884727,195.21773049645387,526.1607461753571,,,
909,,,0.03825920103592745,0.03083423288334674,1.064336373590876,1.7674717341357677,43.25071147410298,61.12304397991326,19.115820858338658,0.7844377608549179,1.5468749058970017,18.141404476512047,2.262680192762959,5.923785714285715,4.368434037116378,4.45709107921398,4.965777422801656,,4.180593119999999,2.9806702810546457,,,,,,,,,0.0,,0.0,7,,,,,,,,1.3089904230825042,0.8898083978980623,2.9745377022069276e-05,4.8588950205826636e-05,19.2385719047619,0.4850751583777757,,,
908,,,0.03389160658414296,0.0253607409097746,0.00029959522799260157,0.0003575740071438621,0.015223914651485855,0.02088076933299754,4.2312280441812735,0.012195119777318351,0.03600888009705619,4.229369741610491,0.014614321334764644,0.12418571428571454,0.09281224422764221,0.262768012384539,0.6009266300189801,,0.09256719000000013,0.06964488466825704,,,,,,,,,0.0,,6.0,6,,,,,,,,-0.03933125510302254,0.21925029607774696,0.0002898857899757159,0.00024582175434751123,4.234273511904762,0.00692130375791467,,,
907,,,0.035684220996546036,0.02718596045456657,0.6691703626658161,1.0068520907402312,33.88808874284236,43.90753251648362,17.354555800022414,0.6977035594914311,2.0717029931760527,16.360117299084187,1.7695317591848676,5.586767857142858,4.031566426488651,3.3083879397468885,6.003883250616766,,4.0759851,2.9229941260002055,,,,,,,,,0.0,,0.0,7,,,,,,,,0.9974617467359742,0.8611183895025931,0.00011029240638308964,0.00016151291945749822,17.558858333333333,0.8106388599547935,,,
906,,,0.035250240100660676,0.024408996963921712,0.000326426227285476,0.00041081518035590933,0.017237492884971353,0.02337493946294769,4.237001843957024,0.01726322973993182,0.03253754200810114,4.234750591866399,0.01825218858264989,0.13628214285714257,0.09529014979949144,1.1631000220224028,2.9928788342256927,,0.10243707000000006,0.07201988522490665,,,,,,,,,0.0,,1.0,6,,,,,,,,-0.10276381083014222,0.6063254660779546,0.0003203153093031928,0.00027032103146367847,4.24032125,0.01680531900028664,,,
900,,,0.03591684448393757,0.03853370266195755,1.1152152156754385,1.0338298226681943,47.667850319208064,34.361625882097094,9.38971174547933,2.711437702269138,1.6151982849635356,8.090728105781736,4.221370068148517,5.0669208333333335,2.6104883809077117,21.097150312869864,16.1024299587197,,3.4568548700000004,1.6318318927834083,,,,,,,,,0.0,,0.0,6,,,,,,,,3.58873295055832,1.4609691547169963,9.474858309157512e-06,1.113154331231842e-05,9.56584861111111,1.7305055824001951,,,
939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10714285714285714,,0.0,2,,,,,,,,,,0.0805454637875954,0.16974386442631653,76.96376811594203,107.04545977661627,,,
1467,,,0.017047217966758673,0.07339950355918777,2.8371663394640336,34.68215701240989,1352.6006486091596,5447.659157695589,13.787685860122332,46.35420971193221,168.8121215987972,5.6698666912214595,18.51180935122327,18.473585749999998,62.33325309389152,-1.2216459825483912,0.0668271781100416,,13.73244002214,46.308186273109335,,,,,,,,,0.005263157894736842,,0.0,0,,,,,,,,2.8869604681607572e-05,0.0006582741232405597,0.016790696713834798,0.07421990339718375,18.575005609567903,62.60491549744428,,,
890,,,0.3645494840173612,0.36048599142192894,2.2967195229441724,4.030847505589629,425.771162482693,1200.5047998920493,9.325390443727011,24.824442764049394,4.712593256379499,3.3619224762024067,8.702940742737592,10.973749999999999,26.884951479804247,1.1719757337732508,3.406241303276139,,9.792572999999999,24.800229208348256,,,,,,,,,0.39285714285714285,,0.0,5,,,,,,,,0.8900760441743556,0.8549500300332816,0.07158135545997595,0.18685537461545418,13.552821969696968,35.0990536336459,,,
897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007023705004389816,,0.0,60,,,,,,,,,,0.019995056396924563,0.06363495090433345,97.91948687652967,354.13999100827886,,,
987,,,0.14603321824883098,0.1284050209154671,1.8319434418780418,16.10524594006333,597.714791678397,3529.598967491624,6.937160618428961,31.49999755793305,100.18635234671419,3.649345753187039,13.224981698114648,7.881857142857145,42.067269689987825,10.077316661069917,16.048252282850513,,5.8245000000000005,31.25101431603848,,,,,,,,,0.020168067226890758,,0.0,33,,,,,,,,2.437845460563885,2.096447104381429,0.051413149104074685,0.21228823871162622,8.901914285714286,42.37419065394733,,,
41538,,,0.09170791098002894,0.08697661090310076,0.010804949157363292,0.01431048866639849,0.12297913358142333,0.11154520585098736,0.0,0.0,0.36478913736626745,0.0,0.0,0.19047619047619047,0.40237390808147827,12.02754880798755,26.714811371350013,,0.0,0.0,,,,,,,,,0.0,,0.0,17,,,,,,,,2.799432195499369,2.5394636283947363,0.3003304178814383,0.16827784949004812,0.07175032175032175,0.15319336666392971,,,
40669,,,0.0941787528856955,0.22323098425951338,0.02365977837675951,0.05614435367378683,0.25137017070979334,0.1579030446923924,0.0,0.0,0.9869340407066054,0.0,0.0,1.0,0.0,-2.009268748737317,0.008445737604034276,,0.6354,0.28018506384174013,,,,,,,,,0.047619047619047616,,0.0,0,,,,,,,,0.021287949585609544,0.05632262052600337,0.49685534591194974,6.080941944488117e-17,0.49107142857142855,0.023622779563076703,,,
796,,,0.05517915352883853,0.08612738960373095,58060.98173201071,1374647.1061254223,4239640.784032122,24419155.892700695,255.11579570355485,1268.779641099435,20472.600101508517,122.15211956340983,589.6670626521286,429.52777777777777,2055.209902190891,52.280531240138984,60.5001126456007,,239.56344999999996,1143.838693032801,,,,,,,,,0.014285714285714285,,0.0,36,,,,,,,,6.3658132581422695,3.614187359528311,0.03507707784268093,0.015354896099393306,298.984251968504,1494.4206365376208,,,
31,,,0.06036152314504996,0.07807047665179567,23.010917110988533,621.9003183350386,162614.8266821106,1138270.8398705916,50.46030328077259,344.6026043721546,952.6891996087951,38.0356474783544,258.3584828198198,54.11734693877551,372.2686890247839,10.439848878906174,22.3500999816837,,33.66107142857143,232.39242263653415,,,,,,,,,0.006802721088435374,,0.0,34,,,,,,,,2.0820779229909214,2.842685765675651,0.24926209865672716,0.1455995922440853,52.316088435374155,356.282562979881,,,
1075,,,0.5191124768824315,0.3535853390962477,86969.12699335547,201668.35701607753,249894.32813059032,699853.3944334603,212.2354003564315,255.44735891547435,773.1228675602325,87.64162436506824,106.3297688667742,380.0625,454.64518642092133,3.2156784157535214,2.8145065323759932,,260.47428749999995,310.7109451493482,,,,,,,,,0.5357142857142857,,0.0,7,,,,,,,,1.494132212226325,0.6024303633846452,0.06565744925516069,0.17400449237143956,285.150641025641,336.9707033893405,,,
35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007574163686092993,,0.0,84,,,,,,,,,,0.25081251678753697,0.06169335196346012,0.418692022263451,3.6972770032721693,,,
37,,,0.17165678897092662,0.13243386555206996,109.35023488509573,266.09287378284057,1893.0594716960877,4682.5922519433525,3.9807001879224595,11.105207416322994,45.24310842710197,3.786169797298347,10.58269832128959,31.2728125,41.090233272933695,2.7345612250230227,2.913385829403486,,15.6168744375,15.086466992445496,,,,,,,,,0.03571428571428571,,0.0,8,,,,,,,,0.5271805558363709,1.321603237158665,0.015922964296627953,0.018549250712783114,40.20920779220779,38.843545867894534,,,
818,,,0.30003555668419535,0.2781594039682447,256.76040883479874,1628.4735169331361,2171.5712615645975,8340.178157196282,68.19232098772154,150.65913417764554,274.23110639063725,63.583692978818995,144.92808371431772,36.1852484375,75.99425545657627,2.373361352584582,4.043431811630085,,25.88955964875,53.80927601492463,,,,,,,,,0.15,,0.0,10,,,,,,,,1.4654127723298596,1.382983363296565,0.017988364445269477,0.03689136441760394,72.22188047715055,156.0981614421826,,,
45712,,,0.0572049022806336,0.10696810621431484,129529.45427183903,2100321.1734412056,22970118.392404914,131249844.69728076,,,3863.204203563412,,,235.20184932122342,1122.0309949680195,151.74642979377478,233.70367603466323,,56.56650811749017,234.17345331662528,,,,,,,,,0.015151515151515152,,0.0,31,,,,,,,,8.64171870919091,8.81650736090347,0.04423028742967654,0.1373869054095245,85.76921417948911,361.08450107723553,,,
45604,,,0.03263630090341168,0.01944919906080618,32.74993806857689,19.81073107709682,1004.9162291137878,99.75178412207093,,,55.47292274445885,,,55.06494435225856,2.084666282252277,-1.2060282868112129,0.049363657105516566,,40.964341615230204,1.5942853772634353,,,,,,,,,0.0,,0.0,0,,,,,,,,-0.019771991349697923,0.044737996608515594,0.0,0.0,45.61369417616845,1.1378495827546273,,,
1011,,,0.18400046669721376,0.19036021628066044,0.005298356051375774,0.00844597761071597,0.0248265004061326,0.03165133041102464,0.27418359042625007,0.2569806927273146,0.4773443412997459,0.2613619698658967,0.24736162560050667,0.19749999999999998,0.16143239038887663,50.86592215732834,123.12242680368827,,0.130257,0.10376939209130984,,,,,,,,,0.047619047619047616,,0.0,4,,,,,,,,3.5733729485778545,6.731407139349201,0.15044654082495054,0.2377771314887205,0.4885219236209335,0.01194965929343662,,,
1472,,,0.0486927994770042,0.08803699995343771,5.04025290529532,112.86623616136184,254.56739896854845,1425.2010752479605,25.237474447896098,109.81825014792415,68.43605166620054,24.900383262975033,108.6938549225787,5.89288043478261,23.72105466532605,81.9707878015314,138.85521825846646,,4.471328217391304,18.411536660367986,,,,,,,,,0.005797101449275362,,0.0,38,,,,,,,,7.0940426713503335,5.843614891917314,0.1936730134767601,0.14116883767603755,25.71928383210992,111.14148773839803,,,
188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018978882651697407,,0.0,73,,,,,,,,,,0.08283901764867664,0.12352132253184932,62.495011442242685,327.05680992632165,,,
1473,,,0.12304286152407265,0.09384476420562474,0.01898923625140292,0.02059813044187078,0.2576842368125701,0.260632493696287,,,0.5853834007685192,,,0.7377777777777779,0.6363720959033672,-0.369573758859723,1.506300360838232,,0.17873566666666665,0.3238989966980447,,,,,,,,,0.0,,0.0,3,,,,,,,,-0.042550403890209906,0.9349274425347552,0.297828371902446,0.1773110322951986,0.3598148148148148,0.49498742579739424,,,
285,,,0.0716959069202826,0.08139401072597675,23.89278505439663,1550.2608348609253,49698.822894357334,483763.80050734023,0.0,0.0,360.9257118084613,0.0,0.0,5.136842105263158,47.4202405447913,49.94476649789043,71.30715959352322,,1.7947263157894737,16.888871669101043,,,,,,,,,0.003807390817469205,,0.0,83,,,,,,,,5.354366565039412,4.799622546119169,0.3119583455143715,0.19028791081562837,1.9685994647636038,18.088428601305438,,,
904,,,0.025075968177834678,0.019186135249509535,0.025075969629674864,0.019186136344468016,1.0000000582051476,0.2232276399228952,,,1.4723698499209683,,,1.7345182049999996,0.03953863226551698,-1.2002943283227925,0.0397839529171456,,1.283278470222,0.028595878138861275,,,,,,,,,0.0,,0.0,0,,,,,,,,-0.009624481634779834,0.047386932451647705,1.403205810017498e-07,4.0556458798509297e-07,0.002792871233333327,0.012556772422078574,,,
888,,,0.03722288187973574,0.028742094301690297,0.03722288420885254,0.028742096103902395,1.0000000622760206,0.3324888587097218,,,1.584970949845384,,,1.7213881600000003,0.0594197998287668,-1.1959257914525667,0.06587578207751026,,1.2775710680879997,0.044012899636016824,,,,,,,,,0.0,,0.0,0,,,,,,,,0.007935133191051552,0.06385082064554169,1.6064192513282203e-07,7.949713604449245e-07,-0.0016161725333333349,0.018148877801337553,,,
837,,,0.02673382782533151,0.03350389002685193,0.026733829444242362,0.03350389202453166,1.0000000603450188,0.3030092475663132,,,1.03567710391407,,,1.72275791,0.04668220368693263,-1.189809560693213,0.0716332283788505,,1.2775527134999998,0.03608057532307041,,,,,,,,,0.0008163265306122449,,0.0,0,,,,,,,,5.090021713278943e-05,0.044285170743028617,6.012018024030567e-08,2.4037845401168576e-07,-7.381573333332791e-05,0.012381002273035341,,,
766,,,0.03624463244864945,0.03769006521614364,0.0362446345957059,0.03769006780086167,1.0000000587923494,0.36966573565395355,,,1.0604638206162345,,,1.7141491350000002,0.0564610231673371,-1.187147315387287,0.06207074455905807,,1.2713437329600001,0.038798123220677196,,,,,,,,,0.0008163265306122449,,0.0,0,,,,,,,,-0.00735066616858652,0.06978782035297282,1.6064192513282203e-07,7.949713604449245e-07,0.0021954059333333413,0.019097557145747443,,,
866,,,0.027756559261658792,0.04131801409569908,0.027756560858604513,0.04131801642805282,1.0000000578643102,0.3518672716493598,,,1.2931227874934514,,,1.720448685,0.06782971427786919,-1.1672003393787131,0.19405858587664468,,1.2736142310779999,0.05728660258803862,,,,,,,,,0.0032653061224489797,,0.0,1,,,,,,,,0.021678688072991052,0.1132656729416655,1.603606410818517e-07,4.2287585983209457e-07,-0.005076083033333335,0.023031396658180787,,,
920,,,0.03881732061115697,0.04554851500089118,0.03881732307238106,0.0455485179771233,1.0000000634180664,0.4230696428664986,,,1.4724743635179727,,,1.713752505,0.08705666546093568,-1.166568867122992,0.23886402582488045,,1.268274498918,0.0670197436280492,,,,,,,,,0.0032653061224489797,,0.0,1,,,,,,,,0.027006171184327063,0.13694397664488187,1.6064192513282203e-07,7.949713604449245e-07,-0.006058456600000004,0.028364681930025445,,,
806,,,0.028617336750938492,0.055446886022384435,0.028617338386875614,0.05544688922825171,1.0000000573635424,0.44106688278687656,,,1.0051333163345495,,,1.7049197199999997,0.11533563062793505,-1.102682123051628,0.4849783793840377,,1.2607074864299999,0.09781159531952875,,,,,,,,,0.005714285714285714,,0.0,2,,,,,,,,0.04136591316754558,0.231865400781344,1.0020030040050944e-07,3.0365276524341156e-07,-0.006821533233333333,0.039936225346472544,,,
937,,,0.04009447281596462,0.05833393629920475,0.04009447489298731,0.058333937944619337,1.0000000543139336,0.5003817241722062,,,1.031070726696384,,,1.7118965549999998,0.13540974272693876,-1.071486660437307,0.7219185600617398,,1.2652553026259998,0.11192925715216505,,,,,,,,,0.005714285714285714,,0.0,2,,,,,,,,0.07827861646394003,0.2775581506585086,8.032096256641101e-08,5.679549730214005e-07,-0.014961485533333329,0.04049236076910135,,,
797,,,0.029974658898338984,0.06049499615137271,0.02997466077813249,0.06049499972209905,1.0000000634171096,0.47723881939977425,,,0.9416928543332398,,,1.6920066399999998,0.1071272277123542,-1.0692080032856708,0.4810959695662409,,1.251884266962,0.09354246023322926,,,,,,,,,0.006530612244897959,,0.0,3,,,,,,,,0.04588548825353301,0.23082818850833786,1.2024036048061132e-07,3.289182302015177e-07,-0.007020404033333332,0.03895080568684546,,,
805,,,0.041824096606547116,0.06481899441496716,0.04182409918528366,0.06481899848716141,1.0000000620802236,0.5453131228719397,,,0.9508711903131895,,,1.7017578299999996,0.11085351596130484,-1.104482064661178,0.3806507427311263,,1.2548407641,0.09988115750038735,,,,,,,,,0.007346938775510205,,0.0,2,,,,,,,,0.05681294079993636,0.21402760860275288,1.6064192513282203e-07,7.949713604449245e-07,-0.010819776733333333,0.04124781427944922,,,
714,,,0.32694350370552305,0.23550319931217367,0.5751410138248846,1.017697934991363,44.220672678341025,116.57154667826272,7.891373986284492,20.52054154314387,0.764851013905578,7.38434681638791,19.18096788333556,3.8742857142857146,8.887667217635265,-0.8736582208192097,0.9558371848754578,,2.550072,6.7207420717274955,,,,,,,,,0.14285714285714285,,1.0,2,,,,,,,,0.505711775645786,0.76144458028727,0.18342600013357374,0.16813817674362122,8.467314285714286,21.596720230480617,,,
1005,,,0.22769842938237211,0.18299207857609354,0.1128639403128184,0.17878186869411528,0.7004470770184149,1.0172597067643343,10.862900927816515,23.657160832679832,0.7322774710662149,10.838965482294338,23.661443372868103,0.5747372222222225,0.5046039377268519,9.532684737023255,16.631806755353363,,0.29590472099999976,0.275539848952288,,,,,,,,,0.05555555555555555,,0.0,8,,,,,,,,1.6294993485603526,2.281160831772149,0.008961343715966666,0.009965682017666592,11.259923982905983,23.50082963043042,,,
1026,,,0.09512313788116537,0.10295906599433331,0.015593647948165151,0.05515395010576807,0.33865024697732876,1.5115521455057677,0.09886684878005023,0.6483132829666418,0.8852826130200028,0.07275124884056182,0.47706184183818123,0.2558139534883721,0.9781669751270667,10.206786914208491,10.80740072368224,,0.10343720930232558,0.5007243748160097,,,,,,,,,0.018826135105204873,,0.0,38,,,,,,,,2.99763111252442,1.7837980425977227,0.17823000412286127,0.10144119107542258,0.2110527631907977,0.8490994034744903,,,
329,,,0.03178967019476418,0.02036356649391041,0.02557651991614256,0.015269770206237102,0.8345911949685538,0.1076850049098082,1.7318971920289425,0.06340823486058811,1.8807450657524227,1.551335628695727,0.05262866043927805,2.0,0.0,-0.7845161210959383,0.47624615686677296,,1.4826,0.0,,,,,,,,,0.0,,0.0,0,,,,,,,,0.563313552347617,0.15307869453783293,0.2662473794549266,0.0419287211740042,1.7942708333333335,0.05729166666666674,,,
1512,,,0.12468761166310988,0.14516562734208996,5.120189086457931,19.26750669950863,123.4088074990335,271.6437528090819,8.731479704238232,16.10960868652631,15.693958850072057,6.6970754414205675,15.659444298814662,11.403846153846153,17.834756113864458,9.020447212200976,26.75815561640948,,6.899792307692308,10.992692581472896,,,,,,,,,0.0641025641025641,,0.0,5,,,,,,,,0.4982132604044877,3.2954493927947057,0.21865980694834158,0.17953648137610204,11.000641025641027,17.163206724388733,,,
53,,,0.15752563963874355,0.12068846008311303,6.945217858693693,23.63808292899519,278.38014557451373,742.7174537124818,44.998661777784555,79.17267404290226,24.137723968119097,44.258075552895335,77.85016388827115,11.2,19.45901676173114,0.06803056493599358,1.8737065383303537,,7.73232923076923,14.15952162426781,,,,,,,,,0.01282051282051282,,0.0,7,,,,,,,,0.42223077005134496,0.863717988805393,0.23480930043688855,0.19991442921684124,45.7863722697056,79.70482722415079,,,
1513,,,0.13082332225903603,0.09453329530401554,1.5324163263987338,3.507315336271394,59.38326891465638,136.2956176035378,9.689373508677779,15.972704098207817,8.346086075387536,8.070036764950357,14.956401245223006,7.0,11.88773240858751,2.7233217089174553,7.906607289951123,,4.8184499999999995,8.830780888409071,,,,,,,,,0.015151515151515152,,1.0,4,,,,,,,,0.14701761463928134,2.024020659053054,0.21168508017591914,0.15693830773990086,11.087777777777779,17.3849510757357,,,
41945,,,0.17991428487945604,0.21013701271697327,1364.1437196918237,6452.164500396598,17615.36310266432,36955.490296877855,39.157272735064836,74.5772212392393,153.77823662894474,33.33526667766436,66.42251350469046,25.29,40.12988495705746,26.63811884581289,46.45140438883037,,14.819022291359996,23.762462161838883,,,,,,,,,0.08888888888888889,,0.0,8,,,,,,,,2.827332161050367,3.699269253246371,0.05916586795337967,0.15471847401169808,36.84546958860399,68.5488606473686,,,
59,,,,,0.06388193661829542,0.06059302957946943,0.2725296655418529,0.5197015860196876,,,1.3938808280643042,,,0.6018913235294118,0.2679445485043411,,,,0.3887721686470589,0.19159807883584645,,,,,,,,,0.0926916221033868,,1.0,20,,,,,,,,,,0.04511218394896291,0.1890503478331077,0.3006294814608308,0.3079774820343841,,,
61,,,0.5898157206151018,0.341914693261242,0.5943226696495154,0.5603071918597575,1.1423228187919459,2.057108218368661,3.221721558753249,2.0245680790555647,3.205174566228804,2.9762900261362306,2.1489374656636855,1.7000000000000002,1.2754084313139324,-0.7953739972959732,0.7583578194103905,,1.074885,0.6067802009789046,,,,,,,,,0.5,,1.0,1,,,,,,,,0.06603417597803579,0.2988639370617243,0.0287147773948895,0.011032357470087495,3.469722222222222,1.905054004829488,,,
1056,,,0.4609974695045662,0.29123920235628864,17050552.57411518,436495765.7807514,5497766074.4788885,33890465643.081413,0.4141092402714142,1.0121156847176893,73483.95240957437,0.30010816959257525,0.6989533289786486,18.58967105263158,79.24536247444665,825.9139691791615,1161.823092854648,,2.609766157894737,9.210329081666805,,,,,,,,,0.411095305832148,,0.0,34,,,,,,,,17.764435863943135,17.09564891253555,0.06957658360664723,0.150608804889975,7.0220211267605634,25.77398892243813,,,
1054,,,0.5186486951755821,0.3102888060694492,2104555.2926872103,44014466.34632028,544037687.610808,3397446220.6686296,6.417389910765016,15.933831294474757,89452.20471660855,3.078901199847348,6.8225927760929395,871.9305128205128,4902.29559725417,8.70929430355247,5.722267619713857,,266.4026916923077,1432.8466528811566,,,,,,,,,0.524966261808367,,0.0,35,,,,,,,,2.447211458004134,1.3216889176354143,0.024017410953004095,0.02855877365486749,340.1322125297383,1861.8744556976624,,,
1488,,,0.5017544881250771,0.3035765369036403,13.301180491697231,124.0045471607571,545.4066874330942,1917.3701561738658,,,63.82499491965249,,,9.949752613636365,25.068796450137853,5.262564439965855,6.23089181837817,,6.891130595618182,17.45254195988986,,,,,,,,,0.5108225108225108,,1.0,19,,,,,,,,1.6318606079752804,1.3147981715621226,0.0024540135492048284,0.010126558817018906,20.61773423038073,51.78438746529126,,,
750,,,0.17900503869280543,0.14828910664409026,11.302329987269035,37.96553691068803,1058.0472609149863,2759.7511355875813,,,1.300990639866894,,,24.293637857142862,53.614436235174715,0.46813241153688523,1.9227734084822865,,14.893570553999998,31.410028470023175,,,,,,,,,0.047619047619047616,,0.0,5,,,,,,,,-0.04534969572139171,0.5589909482673512,0.010679349054730352,0.013822552618843822,22.6367218,48.14819249112547,,,
722,,,,,6.058224406729557,24.509668473701538,110.57964828182988,277.14457649890977,17.131014564937008,36.4907257886937,24.883622964829282,16.80129552531707,36.030541080634904,3.7708333333333335,9.172668892417795,,,,1.0810625,5.041578307946785,,,,,,,,,0.008865248226950354,,22.0,26,,,,,,,,,,0.4654285905616316,0.4969543746362866,17.516377314814815,36.01227700625985,,,
871,,,0.29651630400682355,0.2526843687656593,13.00202345982932,16.5301889753935,48.120982424610744,57.528882325906174,,,0.2925332223636724,,,9.04659,3.6556244153957476,-0.09954981556492948,0.18642836949385214,,6.6982533659999985,2.7104094099096803,,,,,,,,,0.2,,0.0,5,,,,,,,,0.02060141177243191,0.10862334247479397,2.6512523978370968e-06,1.0749536294125632e-06,-0.03142565367965362,0.14854083398808648,,,
446,,,0.5743553954575197,0.4240576860276082,19.259421356783918,27.788130604230286,44.12687914572864,117.98085380841779,15.936610774997128,12.855715365465656,6.973566662763025,14.509368873732026,12.496075393844688,7.637500000000001,7.874495448689304,-1.0018632004995622,0.6700037075118694,,5.670945,5.828522810781475,,,,,,,,,0.5714285714285714,,5.0,1,,,,,,,,-0.014091126734710104,0.044958200416818056,0.07593450341214388,0.18594169473961286,17.196666666666665,13.418660743561322,,,
952,,,0.227698429382372,0.18299207857609337,0.11286394031281843,0.1787818686941153,0.7004470770184152,1.0172597067643343,10.862900927816515,23.657160832679832,2.4427436375601044,10.838965482294338,23.661443372868103,0.5747372222222225,0.5046039377268519,9.53268473702325,16.631806755353345,,0.29590472099999976,0.275539848952288,,,,,,,,,0.05555555555555555,,0.0,8,,,,,,,,1.6294993485603522,2.2811608317721475,0.008961343715966666,0.009965682017666592,11.259923982905981,23.500829630430417,,,
752,,,0.008512023459613067,0.006705687034761161,0.34032386895085304,2.059483939500235,294.4555959803697,692.8650500608992,,,25.471356202614956,,,13.106559257812503,27.013727993965063,-1.1972908461104357,0.01450046008980052,,9.710204284462499,20.011827727595232,,,,,,,,,0.0,,0.0,0,,,,,,,,-0.002686314643917048,0.013202991011402649,1.4134091795205266e-07,9.057557456088877e-08,0.6697136207981591,0.7038304469009032,,,
816,,,0.006737053219724431,0.00477570283889021,0.005525277871737272,0.0049889423725719435,0.9161039468249736,0.4923568355604538,,,1.2265315119143985,,,1.55764271875,0.5914307908457107,-1.1950360713857107,0.00672852645542393,,1.1558370912374998,0.4387705438143062,,,,,,,,,0.0,,0.0,0,,,,,,,,-0.005738214934025709,0.014217542467633397,2.0163671642277267e-07,1.2649948823161467e-07,0.003992924455858434,0.014678284805325867,,,
721,,,0.05900434063938928,0.04907674481187613,0.042183696259073145,0.037201691876185904,0.7074924623115584,0.20723992365242186,,,1.5909240839372525,,,2.0,0.0,-1.5586521368047117,0.16869272658338416,,1.3343399999999999,0.46883928589656393,,,,,,,,,0.0,,0.0,0,,,,,,,,0.02025969129924233,0.13753651255045488,0.34673366834170855,0.052969475044696464,-0.01833333333333333,0.12327826598471253,,,
1495,,,0.24424501729667147,0.18807580971082957,0.05562475543198436,0.04421466467688285,0.2252072907012671,0.2565949425397268,0.0,0.0,1.8480644244114182,0.0,0.0,0.8461538461538461,0.37553380809940534,-1.505963263537448,0.5067842063014747,,0.0,0.0,,,,,,,,,0.15384615384615385,,0.0,2,,,,,,,,0.6098587613043728,0.372503275388393,0.3306559571619812,0.0,0.2651282051282052,0.13250167982593714,,,
717,,,0.38765643583860965,0.23534939586966397,21.281306655087743,25.716645877918914,76.56929610508004,129.76524219656798,47.201407184797006,52.99230607136692,24.638920982138224,46.41338370717718,52.98810146135868,9.9225,6.4570186834000864,1.6762946801810823,3.8735871430923905,,7.142425500000002,4.607738903354282,,,,,,,,,0.26666666666666666,,0.0,9,,,,,,,,0.811757180444556,0.8403208892487386,0.0004150681937305934,0.0004625926265777918,47.4435816993464,52.68688871002993,,,
1519,,,0.18826210281494868,0.19914046052705728,6019.632475670516,30596.8601488736,60896.85887284276,326627.7440661308,,,3398.188082879207,,,12.588888888888889,11.313603668373915,24.44238380260938,12.054848584389761,,8.35198,6.100581155815947,,,,,,,,,0.09188514357053683,,0.0,90,,,,,,,,-1.2200365412751812,3.5236721964432074,0.014255333886302455,0.007260489402358974,-0.5195618153364632,2.2889303912744725,,,
1520,,,0.1791218422839311,0.19118763963799223,4645.61469035694,23557.988071188105,45782.941579380546,250377.98709008584,,,3589.0186265371804,,,22.877777777777776,25.972361185846,31.724877214787156,15.488321742742386,,12.709176666666668,11.693853480403062,,,,,,,,,0.07915106117353309,,0.0,90,,,,,,,,-1.4237920756236488,3.8823697928659358,0.012282612057190166,0.006188595252924901,1.4470000000000003,8.114665797877073,,,
